#time,flux,flux_err
8935.867663,0.999835,0.000085
8935.868054,0.999966,0.000085
8935.868445,1.000004,0.000085
8935.868835,1.000030,0.000085
8935.869226,0.999969,0.000085
8935.869617,0.999859,0.000085
8935.870008,1.000040,0.000085
8935.870399,0.999945,0.000085
8935.870790,0.999924,0.000085
8935.871181,0.999740,0.000085
8935.871572,0.999908,0.000085
8935.871963,0.999918,0.000085
8935.872353,0.999990,0.000085
8935.872744,0.999998,0.000085
8935.873135,0.999999,0.000085
8935.883689,0.999860,0.000085
8935.884080,0.999853,0.000085
8935.884471,0.999913,0.000085
8935.884862,1.000030,0.000085
8935.885253,0.999930,0.000085
8935.885644,0.999808,0.000085
8935.886034,0.999828,0.000085
8935.886425,0.999917,0.000085
8935.886816,0.999817,0.000085
8935.887207,0.999825,0.000085
8935.887598,0.999721,0.000085
8935.887989,0.999778,0.000085
8935.888380,0.999816,0.000085
8935.888771,0.999998,0.000085
8935.889161,0.999883,0.000085
8935.889552,0.999614,0.000085
8935.889943,0.999966,0.000085
8935.890334,0.999726,0.000085
8935.890725,0.999789,0.000085
8935.891116,1.000051,0.000085
8935.891507,1.000006,0.000085
8935.891898,0.999786,0.000085
8935.892289,0.999983,0.000085
8935.892679,0.999880,0.000085
8935.893070,1.000123,0.000085
8935.893461,0.999864,0.000085
8935.893852,0.999997,0.000085
8935.894243,0.999948,0.000085
8935.894634,1.000058,0.000085
8935.895416,1.000051,0.000085
8935.895807,0.999928,0.000085
8935.896197,0.999983,0.000085
8935.896588,0.999917,0.000085
8935.896979,1.000007,0.000085
8935.897370,0.999959,0.000085
