#time,flux,flux_err
2.459968220544304233e+06,1.000302063235686267e+00,7.777405339007206894e-04
2.459968221181204077e+06,1.000413152255795080e+00,7.778383072158414051e-04
2.459968221818114631e+06,1.001329363293321562e+00,7.782154675637150288e-04
2.459968222455014475e+06,1.002169613115164504e+00,7.786372946886016382e-04
2.459968223091925494e+06,1.001887570416179818e+00,7.786194131690759180e-04
2.459968223728824407e+06,1.001641970276978322e+00,7.785987477513695324e-04
2.459968224365735892e+06,1.001292433984542596e+00,7.785669679383333932e-04
2.459968225002634805e+06,1.001077917917397198e+00,7.785552264489102982e-04
2.459968225639546290e+06,1.001043618909257971e+00,7.785732795441953694e-04
2.459968226276445668e+06,1.000947683766149288e+00,7.786482576123789686e-04
2.459968226913356222e+06,1.000558289569016823e+00,7.785304239716924314e-04
2.459968227550255600e+06,1.000581220363168322e+00,7.786309193380661683e-04
2.459968228187155444e+06,1.000919218824629864e+00,7.788308859249073231e-04
2.459968228824065998e+06,1.001257816895428476e+00,7.790228304357846821e-04
2.459968229460965842e+06,1.000074798944338594e+00,7.786218533696966961e-04
2.459968230097876396e+06,1.000247092037497953e+00,7.787677991355906881e-04
2.459968230734775774e+06,1.000044680556160470e+00,7.787405904197669928e-04
2.459968231371686794e+06,1.000332378332190908e+00,7.789313776071807261e-04
2.459968232008586172e+06,1.000127667057719272e+00,7.789290497820316149e-04
2.459968232645497192e+06,1.000018706761901521e+00,7.789452725070930257e-04
2.459968233282396570e+06,1.000129114678096176e+00,7.790757049257216946e-04
2.459968233919295482e+06,1.000254874336065969e+00,7.791586093062104765e-04
2.459968234556206968e+06,1.000037941472768255e+00,7.791689771929857138e-04
2.459968235193106346e+06,1.000575962577166855e+00,7.794321335192008369e-04
2.459968235830017366e+06,1.000592366773436215e+00,7.794843891167858776e-04
2.459968236466916278e+06,1.001179410778446632e+00,7.798031896924038486e-04
2.459968237103827298e+06,9.999418297338716899e-01,7.793968475626071373e-04
2.459968237740726676e+06,1.000054964744219843e+00,7.795018236473638977e-04
2.459968238377638161e+06,9.997791418402605101e-01,7.794184034938855853e-04
2.459968239014537074e+06,9.997277085666644858e-01,7.793988612827431987e-04
2.459968239651436452e+06,9.999464515520679608e-01,7.795415121906904910e-04
2.459968240288347472e+06,9.998046425660950254e-01,7.794920936663756643e-04
2.459968240925246850e+06,1.000106522876862414e+00,7.796293330903377545e-04
2.459968241562157869e+06,9.999482507250718744e-01,7.795695196940547475e-04
2.459968242199057247e+06,1.000001415274210936e+00,7.795738304372994230e-04
2.459968242835967802e+06,9.999494464979375996e-01,7.795164470754046464e-04
2.459968243472867645e+06,1.001161373203961924e+00,7.799708846165473875e-04
2.459968244109778199e+06,1.001509252372795533e+00,7.802491780197773081e-04
2.459968244746677577e+06,1.001055451006802377e+00,7.803299058671281244e-04
2.459968245383576956e+06,1.000850182991753323e+00,7.809038227668236394e-04
2.459968246020487510e+06,1.001374198727596587e+00,7.821989146129112395e-04
2.459968263853808865e+06,9.998083672188003979e-01,7.852774697135913966e-04
2.459968264490719885e+06,9.995776554928831326e-01,7.842655119106277384e-04
2.459968265127618797e+06,1.000195785529494064e+00,7.835647862299773307e-04
2.459968265764529817e+06,9.995683534541278670e-01,7.829390496354470853e-04
2.459968266401429661e+06,1.000689520496669260e+00,7.823261804736829448e-04
2.459968267038340215e+06,1.000525134006548189e+00,7.817910032606960715e-04
2.459968267675239593e+06,1.001078508683539425e+00,7.815584171940397453e-04
2.459968268312138971e+06,1.001224590564833816e+00,7.811007124341344315e-04
2.459968268949049991e+06,1.000639556077388415e+00,7.803690464845971456e-04
2.459968269585949369e+06,1.000723462406770459e+00,7.799075137917846562e-04
2.459968270222859923e+06,9.999440635058700622e-01,7.792276633800312036e-04
2.459968270859759301e+06,1.001472631041028460e+00,7.826499633190283408e-04
2.459968271496670321e+06,1.000310722016755971e+00,7.783950660237306217e-04
2.459968272133569699e+06,1.000199723235182692e+00,7.780871972332951319e-04
2.459968272770480718e+06,1.000216944774483974e+00,7.778798880944130974e-04
2.459968273407391738e+06,9.995449707801201678e-01,7.773745864959030055e-04
2.459968274044279009e+06,1.000144742964125477e+00,7.773071886917420036e-04
2.459968274681190029e+06,9.999639729876400596e-01,7.770701740141269321e-04
2.459968275318089407e+06,1.000263123292261858e+00,7.770821249475455940e-04
2.459968275955000427e+06,1.000171987125324513e+00,7.769906302407677493e-04
2.459968276591900270e+06,1.000335398626876371e+00,7.770225764470123451e-04
2.459968277228810824e+06,9.996502277583307894e-01,7.768324988696466340e-04
2.459968277865709737e+06,9.997660986159068175e-01,7.772474235306083782e-04
2.459968278502609581e+06,1.000076224692942217e+00,7.769232349541978092e-04
2.459968279139520135e+06,1.000327706008201867e+00,7.770264925137643610e-04
2.459968279776431620e+06,9.998277313208304706e-01,7.768398151615862153e-04
2.459968280413330533e+06,1.000069027853538906e+00,7.769548887362435086e-04
2.459968281050229911e+06,9.994337015667834612e-01,7.767426282426789872e-04
2.459968281687140930e+06,1.000282211251503073e+00,7.771450056409672132e-04
2.459968282324039843e+06,9.995228166078308218e-01,7.768621281860893643e-04
2.459968282960951328e+06,1.000131442701341689e+00,7.771474781842103866e-04
2.459968283597850241e+06,9.997998410082343801e-01,7.770347094868958974e-04
2.459968284234749153e+06,1.000109057873081131e+00,7.772112599440893482e-04
2.459968284871660639e+06,1.000653294261312665e+00,7.774613388769153685e-04
2.459968285508560017e+06,1.000531642030096480e+00,7.774382792204281162e-04
2.459968286145471036e+06,1.000533598487055809e+00,7.775192092857759456e-04
2.459968286782369949e+06,1.000718600466196095e+00,7.776448972995251251e-04
2.459968287419280503e+06,1.000416198526446143e+00,7.775749481435507114e-04
2.459968288056180347e+06,1.000152782066054957e+00,7.775555950752439417e-04
